"","Rec_Session_Id","Trial_Nr","Trial_Id","Task_Name","Condition_Id","Frequency","question_answer","trial_end","trial_number","trial_start","list","question_accuracy","sub"
"315",1306322,8,14,"sentence_DC",1,NA,1,1745421246205,73,NA,"B",1,13
"316",1306322,8,2,"sentence",1,"low",0,1745420416877,13,1745420411591,"B",1,13
"317",1306322,9,8,"sentence",1,"low",0,1745420424085,14,1745420419609,"B",1,13
"318",1306322,9,15,"sentence_DC",1,NA,0,1745421248981,74,NA,"B",1,13
"319",1306322,10,38,"sentence_DC",2,NA,1,1745421252901,75,NA,"B",0,13
"320",1306322,10,14,"sentence",1,"low",0,1745420428852,15,1745420426063,"B",1,13
"321",1306322,11,22,"sentence_DC",2,NA,1,1745421299147,76,NA,"B",1,13
"322",1306322,11,54,"sentence",2,"high",0,1745420543862,16,1745420531806,"B",1,13
"323",1306322,12,10,"sentence",1,"low",0,1745420549213,17,1745420545902,"B",1,13
"324",1306322,12,2,"sentence_DC",1,NA,1,1745421302821,77,NA,"B",1,13
"325",1306322,13,43,"sentence",2,"high",0,1745420556453,18,1745420552702,"B",1,13
"326",1306322,13,28,"sentence_DC",2,NA,1,1745421305646,78,NA,"B",1,13
"327",1306322,14,9,"sentence",1,"low",0,1745420563309,19,1745420558823,"B",1,13
"328",1306322,14,8,"sentence_DC",1,NA,0,1745421309381,79,NA,"B",1,13
"329",1306322,15,18,"sentence",1,"low",1,1745420573933,20,1745420565950,"B",1,13
"330",1306322,15,16,"sentence_DC",1,NA,1,1745421312790,80,NA,"B",1,13
"331",1306322,16,24,"sentence_DC",2,NA,1,1745421332029,81,NA,"B",1,13
"332",1306322,16,17,"sentence",1,"low",0,1745420597733,21,1745420593368,"B",1,13
"333",1306322,17,29,"sentence",1,"low",0,1745420605205,22,1745420599901,"B",1,13
"334",1306322,17,34,"sentence_DC",2,NA,1,1745421335005,82,NA,"B",1,13
"335",1306322,18,24,"sentence",1,"low",0,1745420613669,23,1745420610024,"B",1,13
"336",1306322,18,37,"sentence_DC",2,NA,1,1745421338525,83,NA,"B",1,13
"337",1306322,19,30,"sentence_DC",2,NA,1,1745421341989,84,NA,"B",1,13
"338",1306322,19,53,"sentence",2,"high",1,1745420624405,24,1745420615882,"B",1,13
"339",1306322,20,59,"sentence",2,"high",1,1745420632893,25,1745420629067,"B",1,13
"340",1306322,20,3,"sentence_DC",1,NA,0,1745421345461,85,NA,"B",1,13
"341",1306322,21,12,"sentence",1,"low",0,1745420659981,26,1745420654233,"B",1,13
"342",1306322,21,33,"sentence_DC",2,NA,1,1745421366925,86,NA,"B",1,13
"343",1306322,22,33,"sentence",2,"high",1,1745420664957,27,1745420662803,"B",1,13
"344",1306322,22,12,"sentence_DC",1,NA,0,1745421370709,87,NA,"B",1,13
"345",1306322,23,13,"sentence_DC",1,NA,0,1745421373293,88,NA,"B",1,13
"346",1306322,23,28,"sentence",1,"low",0,1745420672461,28,1745420668317,"B",1,13
"347",1306322,24,42,"sentence",2,"high",1,1745420678869,29,1745420675669,"B",1,13
"348",1306322,24,20,"sentence_DC",1,NA,0,1745421376557,89,NA,"B",1,13
"349",1306322,25,39,"sentence_DC",2,NA,0,1745421379653,90,NA,"B",1,13
"350",1306322,25,39,"sentence",2,"high",1,1745420684253,30,1745420681274,"B",1,13
"351",1306322,26,36,"sentence_DC",2,NA,1,1745421458533,91,NA,"B",1,13
"352",1306322,26,37,"sentence",2,"high",0,1745420773189,31,1745420768653,"B",1,13
"353",1306322,27,47,"sentence",2,"high",0,1745420778725,32,1745420775774,"B",1,13
"354",1306322,27,19,"sentence_DC",1,NA,0,1745421461373,92,NA,"B",1,13
"355",1306322,28,18,"sentence_DC",1,NA,1,1745421464533,93,NA,"B",1,13
"356",1306322,28,4,"sentence",1,"low",0,1745420785125,33,1745420780677,"B",1,13
"357",1306322,29,22,"sentence",1,"low",1,1745420792645,34,1745420787801,"B",1,13
"358",1306322,29,10,"sentence_DC",1,NA,0,1745421467373,94,NA,"B",1,13
"359",1306322,30,6,"sentence",1,"low",0,1745420798469,35,1745420795077,"B",1,13
"360",1306322,30,11,"sentence_DC",1,NA,0,1745421470429,95,NA,"B",1,13
"361",1306322,31,31,"sentence",2,"high",0,1745420821711,36,1745420818537,"B",1,13
"362",1306322,31,5,"sentence_DC",1,NA,1,1745421490625,96,NA,"B",1,13
"363",1306322,32,55,"sentence",2,"high",1,1745420827181,37,1745420824185,"B",1,13
"364",1306322,32,25,"sentence_DC",2,NA,0,1745421494317,97,NA,"B",1,13
"365",1306322,33,23,"sentence_DC",2,NA,1,1745421497637,98,NA,"B",1,13
"366",1306322,33,52,"sentence",2,"high",0,1745420832901,38,1745420829070,"B",1,13
"367",1306322,34,6,"sentence_DC",1,NA,0,1745421500533,99,NA,"B",1,13
"368",1306322,34,50,"sentence",2,"high",1,1745420839061,39,1745420835458,"B",1,13
"369",1306322,35,26,"sentence_DC",2,NA,1,1745421503453,100,NA,"B",1,13
"370",1306322,35,5,"sentence",1,"low",0,1745420845861,40,1745420842457,"B",1,13
"371",1306322,36,11,"sentence",1,"low",0,1745420869021,41,1745420864743,"B",1,13
"372",1306322,36,29,"sentence_DC",2,NA,0,1745421524469,101,NA,"B",1,13
"373",1306322,37,40,"sentence_DC",2,NA,1,1745421527173,102,NA,"B",1,13
"374",1306322,37,49,"sentence",2,"high",0,1745420874133,42,1745420871129,"B",1,13
"375",1306322,38,27,"sentence",1,"low",0,1745420879077,43,1745420875826,"B",1,13
"376",1306322,38,9,"sentence_DC",1,NA,0,1745421529368,103,NA,"B",1,13
"377",1306322,39,32,"sentence",2,"high",0,1745420884325,44,1745420881359,"B",1,13
"378",1306322,39,27,"sentence_DC",2,NA,0,1745421531797,104,NA,"B",1,13
"379",1306322,40,32,"sentence_DC",2,NA,1,1745421534517,105,NA,"B",1,13
"380",1306322,40,16,"sentence",1,"low",1,1745420889642,45,1745420886396,"B",1,13
"381",1306322,41,51,"sentence",2,"high",1,1745420973374,46,1745420971090,"B",1,13
"382",1306322,42,48,"sentence",2,"high",1,1745420981341,47,1745420977375,"B",1,13
"383",1306322,43,3,"sentence",1,"low",1,1745420985149,48,1745420983205,"B",1,13
"384",1306322,44,41,"sentence",2,"high",1,1745420997349,49,1745420991678,"B",1,13
"385",1306322,45,21,"sentence",1,"low",0,1745421005749,50,1745420999671,"B",1,13
"386",1306322,46,38,"sentence",2,"high",1,1745421029565,51,1745421024458,"B",1,13
"387",1306322,47,36,"sentence",2,"high",1,1745421035686,52,1745421031440,"B",1,13
"388",1306322,48,13,"sentence",1,"low",1,1745421043219,53,1745421038634,"B",1,13
"389",1306322,49,58,"sentence",2,"high",0,1745421053629,54,1745421045275,"B",1,13
"390",1306322,50,30,"sentence",1,"low",0,1745421061805,55,1745421055670,"B",1,13
"391",1306322,51,56,"sentence",2,"high",1,1745421086448,56,1745421081578,"B",1,13
"392",1306322,52,7,"sentence",1,"low",1,1745421091957,57,1745421088160,"B",1,13
"393",1306322,53,1,"sentence",1,"low",1,1745421097349,58,1745421094729,"B",1,13
"394",1306322,54,25,"sentence",1,"low",1,1745421102519,59,1745421099451,"B",1,13
"395",1306322,55,15,"sentence",1,"low",1,1745421109061,60,1745421104886,"B",1,13
"396",1306322,56,46,"sentence",2,"high",0,1745421163173,61,1745421160176,"B",1,13
"397",1306322,57,44,"sentence",2,"high",1,1745421168069,62,1745421164734,"B",1,13
"398",1306322,58,34,"sentence",2,"high",1,1745421173589,63,1745421169830,"B",1,13
"399",1306322,59,60,"sentence",2,"high",1,1745421178277,64,1745421175569,"B",1,13
"400",1306322,60,40,"sentence",2,"high",1,1745421182853,65,1745421180048,"B",1,13
"401",1306367,1,16,"sentence_DC",1,NA,1,1745424301238,66,NA,"B",1,14
"402",1306367,1,41,"sentence",2,"high",1,1745423510230,6,1745423507628,"B",1,14
"403",1306367,2,15,"sentence_DC",1,NA,0,1745424304086,67,NA,"B",1,14
"404",1306367,2,5,"sentence",1,"low",0,1745423515574,7,1745423512183,"B",1,14
"405",1306367,3,38,"sentence_DC",2,NA,0,1745424307814,68,NA,"B",1,14
"406",1306367,3,20,"sentence",1,"low",1,1745423522902,8,1745423517782,"B",1,14
"407",1306367,4,31,"sentence_DC",2,NA,1,1745424312798,69,NA,"B",1,14
"408",1306367,4,48,"sentence",2,"high",1,1745423529974,9,1745423525528,"B",1,14
"409",1306367,5,17,"sentence",1,"low",0,1745423538246,10,1745423533808,"B",1,14
"410",1306367,5,29,"sentence_DC",2,NA,0,1745424316222,70,NA,"B",1,14
"411",1306367,6,52,"sentence",2,"high",0,1745423559686,11,1745423556977,"B",1,14
"412",1306367,6,14,"sentence_DC",1,NA,1,1745424335670,71,NA,"B",1,14
"413",1306367,7,11,"sentence_DC",1,NA,0,1745424338998,72,NA,"B",1,14
"414",1306367,7,22,"sentence",1,"low",1,1745423566269,12,1745423562569,"B",1,14
"415",1306367,8,29,"sentence",1,"low",0,1745423571326,13,1745423568922,"B",1,14
"416",1306367,8,26,"sentence_DC",2,NA,1,1745424342134,73,NA,"B",1,14
"417",1306367,9,34,"sentence_DC",2,NA,1,1745424346390,74,NA,"B",1,14
"418",1306367,9,46,"sentence",2,"high",0,1745423577950,14,1745423574502,"B",1,14
"419",1306367,10,17,"sentence_DC",1,NA,0,1745424350350,75,NA,"B",1,14
"420",1306367,10,12,"sentence",1,"low",0,1745423582541,15,1745423580023,"B",1,14
"421",1306367,11,37,"sentence_DC",2,NA,1,1745424441822,76,NA,"B",1,14
"422",1306367,11,16,"sentence",1,"low",1,1745423755238,16,1745423751340,"B",1,14
"423",1306367,12,2,"sentence_DC",1,NA,1,1745424445270,77,NA,"B",1,14
"424",1306367,12,49,"sentence",2,"high",0,1745423761662,17,1745423759103,"B",1,14
"425",1306367,13,19,"sentence",1,"low",1,1745423767878,18,1745423764691,"B",1,14
"426",1306367,13,32,"sentence_DC",2,NA,1,1745424449598,78,NA,"B",1,14
"427",1306367,14,23,"sentence",1,"low",1,1745423774582,19,1745423770810,"B",1,14
"428",1306367,14,18,"sentence_DC",1,NA,1,1745424457238,79,NA,"B",1,14
"429",1306367,15,38,"sentence",2,"high",1,1745423779174,20,1745423776915,"B",1,14
"430",1306367,15,28,"sentence_DC",2,NA,1,1745424460182,80,NA,"B",1,14
"431",1306367,16,19,"sentence_DC",1,NA,0,1745424482398,81,NA,"B",1,14
"432",1306367,16,60,"sentence",2,"high",1,1745423809831,21,1745423805768,"B",1,14
"433",1306367,17,3,"sentence",1,"low",0,1745423814214,22,1745423811745,"B",0,14
"434",1306367,17,6,"sentence_DC",1,NA,0,1745424486014,82,NA,"B",1,14
"435",1306367,18,34,"sentence",2,"high",1,1745423827230,23,1745423824846,"B",1,14
"436",1306367,18,21,"sentence_DC",2,NA,0,1745424489239,83,NA,"B",1,14
"437",1306367,19,36,"sentence_DC",2,NA,1,1745424493062,84,NA,"B",1,14
"438",1306367,19,44,"sentence",2,"high",1,1745423832006,24,1745423829751,"B",1,14
"439",1306367,20,39,"sentence_DC",2,NA,0,1745424497502,85,NA,"B",1,14
"440",1306367,20,8,"sentence",1,"low",0,1745423837958,25,1745423833931,"B",1,14
"441",1306367,21,50,"sentence",2,"high",1,1745423859643,26,1745423857561,"B",1,14
"442",1306367,21,3,"sentence_DC",1,NA,0,1745424518014,86,NA,"B",1,14
"443",1306367,22,33,"sentence_DC",2,NA,1,1745424520830,87,NA,"B",1,14
"444",1306367,22,10,"sentence",1,"low",0,1745423867270,27,1745423864015,"B",1,14
"445",1306367,23,23,"sentence_DC",2,NA,1,1745424524670,88,NA,"B",1,14
"446",1306367,23,35,"sentence",2,"high",1,1745423872454,28,1745423870336,"B",1,14
"447",1306367,24,13,"sentence_DC",1,NA,0,1745424528136,89,NA,"B",1,14
"448",1306367,24,55,"sentence",2,"high",1,1745423877910,29,1745423874755,"B",1,14
"449",1306367,25,30,"sentence_DC",2,NA,1,1745424531854,90,NA,"B",1,14
"450",1306367,25,59,"sentence",2,"high",1,1745423882406,30,1745423879791,"B",1,14
"451",1306367,26,9,"sentence_DC",1,NA,0,1745424605894,91,NA,"B",1,14
"452",1306367,26,54,"sentence",2,"high",0,1745423919710,31,1745423914524,"B",1,14
"453",1306367,27,24,"sentence",1,"low",0,1745423924438,32,1745423922019,"B",1,14
"454",1306367,27,4,"sentence_DC",1,NA,1,1745424609294,92,NA,"B",1,14
"455",1306367,28,40,"sentence_DC",2,NA,1,1745424611862,93,NA,"B",1,14
"456",1306367,28,40,"sentence",2,"high",1,1745423929342,33,1745423926759,"B",1,14
"457",1306367,29,2,"sentence",1,"low",0,1745423934750,34,1745423931959,"B",1,14
"458",1306367,29,1,"sentence_DC",1,NA,0,1745424614646,94,NA,"B",1,14
"459",1306367,30,25,"sentence_DC",2,NA,1,1745424616894,95,NA,"B",0,14
"460",1306367,30,32,"sentence",2,"high",0,1745423947166,35,1745423942607,"B",1,14
"461",1306367,31,25,"sentence",1,"low",1,1745423968382,36,1745423965679,"B",1,14
"462",1306367,31,22,"sentence_DC",2,NA,1,1745424661326,96,NA,"B",1,14
"463",1306367,32,35,"sentence_DC",2,NA,0,1745424666078,97,NA,"B",1,14
"464",1306367,32,14,"sentence",1,"low",0,1745423973830,37,1745423970812,"B",1,14
"465",1306367,33,8,"sentence_DC",1,NA,0,1745424669736,98,NA,"B",1,14
"466",1306367,33,27,"sentence",1,"low",0,1745423979486,38,1745423977209,"B",1,14
"467",1306367,34,12,"sentence_DC",1,NA,0,1745424673390,99,NA,"B",1,14
"468",1306367,34,18,"sentence",1,"low",1,1745423986966,39,1745423981896,"B",1,14
"469",1306367,35,56,"sentence",2,"high",1,1745423992261,40,1745423989206,"B",1,14
"470",1306367,35,27,"sentence_DC",2,NA,0,1745424677774,100,NA,"B",1,14
"471",1306367,36,24,"sentence_DC",2,NA,1,1745424699150,101,NA,"B",1,14
"472",1306367,36,51,"sentence",2,"high",1,1745424016734,41,1745424011179,"B",1,14
"473",1306367,37,5,"sentence_DC",1,NA,1,1745424703215,102,NA,"B",1,14
"474",1306367,37,37,"sentence",2,"high",0,1745424021803,42,1745424019338,"B",1,14
"475",1306367,38,20,"sentence_DC",1,NA,0,1745424706686,103,NA,"B",1,14
"476",1306367,38,4,"sentence",1,"low",0,1745424027766,43,1745424024768,"B",1,14
"477",1306367,39,33,"sentence",2,"high",1,1745424032766,44,1745424030497,"B",1,14
"478",1306367,39,7,"sentence_DC",1,NA,1,1745424710502,104,NA,"B",1,14
"479",1306367,40,10,"sentence_DC",1,NA,0,1745424713812,105,NA,"B",1,14
"480",1306367,40,13,"sentence",1,"low",1,1745424038230,45,1745424035762,"B",1,14
"481",1306367,41,11,"sentence",1,"low",0,1745424093014,46,1745424089907,"B",1,14
"482",1306367,42,21,"sentence",1,"low",0,1745424098910,47,1745424095406,"B",1,14
"483",1306367,43,57,"sentence",2,"high",0,1745424105318,48,1745424101199,"B",1,14
"484",1306367,44,6,"sentence",1,"low",0,1745424111550,49,1745424107850,"B",1,14
"485",1306367,45,43,"sentence",2,"high",0,1745424118054,50,1745424114137,"B",1,14
"486",1306367,46,39,"sentence",2,"high",1,1745424142017,51,1745424138964,"B",1,14
"487",1306367,47,31,"sentence",2,"high",0,1745424147118,52,1745424144507,"B",1,14
"488",1306367,48,15,"sentence",1,"low",1,1745424153254,53,1745424149499,"B",1,14
"489",1306367,49,26,"sentence",1,"low",0,1745424159614,54,1745424155735,"B",1,14
"490",1306367,50,7,"sentence",1,"low",1,1745424166614,55,1745424162303,"B",1,14
"491",1306367,51,30,"sentence",1,"low",0,1745424191454,56,1745424186256,"B",1,14
"492",1306367,52,53,"sentence",2,"high",1,1745424199207,57,1745424194624,"B",1,14
"493",1306367,53,42,"sentence",2,"high",1,1745424205775,58,1745424202266,"B",1,14
"494",1306367,54,28,"sentence",1,"low",0,1745424211710,59,1745424208139,"B",1,14
"495",1306367,55,1,"sentence",1,"low",1,1745424219766,60,1745424215344,"B",1,14
"496",1306367,56,45,"sentence",2,"high",0,1745424251416,61,1745424247810,"B",1,14
"497",1306367,57,36,"sentence",2,"high",0,1745424256852,62,1745424254513,"B",0,14
"498",1306367,58,9,"sentence",1,"low",0,1745424264894,63,1745424260786,"B",1,14
"499",1306367,59,58,"sentence",2,"high",0,1745424272198,64,1745424266830,"B",1,14
"500",1306367,60,47,"sentence",2,"high",0,1745424277062,65,1745424274247,"B",1,14
"501",1313330,1,12,"sentence",1,"low",0,1745933029814,6,1745933025712,"B",1,17
"502",1313330,2,57,"sentence",2,"high",0,1745933038110,7,1745933032989,"B",1,17
"503",1313330,3,13,"sentence",1,"low",1,1745933045990,8,1745933041589,"B",1,17
"504",1313330,4,38,"sentence",2,"high",1,1745933053309,9,1745933048686,"B",1,17
"505",1313330,5,11,"sentence",1,"low",0,1745933060317,10,1745933056414,"B",1,17
"506",1313330,6,48,"sentence",2,"high",1,1745933088407,11,1745933084357,"B",1,17
"507",1313330,7,31,"sentence",2,"high",1,1745933094430,12,1745933090856,"B",0,17
"508",1313330,8,3,"sentence",1,"low",1,1745933100949,13,1745933097589,"B",1,17
"509",1313330,9,50,"sentence",2,"high",1,1745933108518,14,1745933104462,"B",1,17
"510",1313330,10,21,"sentence",1,"low",0,1745933117517,15,1745933113230,"B",1,17
"511",1313330,11,60,"sentence",2,"high",1,1745933174053,16,1745933170372,"B",1,17
"512",1313330,12,39,"sentence",2,"high",1,1745933179973,17,1745933175902,"B",1,17
"513",1313330,13,2,"sentence",1,"low",0,1745933186061,18,1745933181947,"B",1,17
"514",1313330,14,59,"sentence",2,"high",1,1745933192254,19,1745933188385,"B",1,17
"515",1313330,15,51,"sentence",2,"high",1,1745933196869,20,1745933193805,"B",1,17
"516",1313330,16,44,"sentence",2,"high",1,1745933225510,21,1745933221783,"B",1,17
"517",1313330,17,46,"sentence",2,"high",0,1745933230446,22,1745933227023,"B",1,17
"518",1313330,18,40,"sentence",2,"high",1,1745933236366,23,1745933232337,"B",1,17
"519",1313330,19,33,"sentence",2,"high",1,1745933242294,24,1745933238944,"B",1,17
"520",1313330,20,18,"sentence",1,"low",1,1745933249926,25,1745933244998,"B",1,17
"521",1313330,21,42,"sentence",2,"high",1,1745933279478,26,1745933275049,"B",1,17
"522",1313330,22,41,"sentence",2,"high",1,1745933284959,27,1745933281270,"B",1,17
"523",1313330,23,53,"sentence",2,"high",1,1745933291853,28,1745933287247,"B",1,17
"524",1313330,24,30,"sentence",1,"low",0,1745933297575,29,1745933294049,"B",1,17
"525",1313330,25,20,"sentence",1,"low",1,1745933304454,30,1745933300457,"B",1,17
"526",1313330,26,58,"sentence",2,"high",0,1745933361623,31,1745933357304,"B",1,17
"527",1313330,27,45,"sentence",2,"high",0,1745933366775,32,1745933363585,"B",1,17
"528",1313330,28,8,"sentence",1,"low",0,1745933373358,33,1745933370068,"B",1,17
"529",1313330,29,6,"sentence",1,"low",0,1745933379182,34,1745933375856,"B",1,17
"530",1313330,30,5,"sentence",1,"low",0,1745933384477,35,1745933381459,"B",1,17
"531",1313330,31,4,"sentence",1,"low",0,1745933411430,36,1745933406666,"B",1,17
"532",1313330,32,19,"sentence",1,"low",1,1745933416717,37,1745933413643,"B",1,17
"533",1313330,33,23,"sentence",1,"low",1,1745933422008,38,1745933418895,"B",1,17
"534",1313330,34,43,"sentence",2,"high",0,1745933428773,39,1745933424677,"B",1,17
"535",1313330,35,56,"sentence",2,"high",1,1745933435206,40,1745933431663,"B",1,17
"536",1313330,36,9,"sentence",1,"low",0,1745933463806,41,1745933458927,"B",1,17
"537",1313330,37,15,"sentence",1,"low",1,1745933469358,42,1745933465873,"B",1,17
"538",1313330,38,17,"sentence",1,"low",0,1745933475390,43,1745933471707,"B",1,17
"539",1313330,39,26,"sentence",1,"low",0,1745933480439,44,1745933477297,"B",1,17
"540",1313330,40,35,"sentence",2,"high",1,1745933485990,45,1745933482902,"B",1,17
"541",1313330,41,22,"sentence",1,"low",1,1745933543302,46,1745933538524,"B",1,17
"542",1313330,42,1,"sentence",1,"low",1,1745933549790,47,1745933546563,"B",1,17
"543",1313330,43,32,"sentence",2,"high",0,1745933554614,48,1745933551754,"B",1,17
"544",1313330,44,7,"sentence",1,"low",1,1745933560400,49,1745933557267,"B",1,17
"545",1313330,45,29,"sentence",1,"low",0,1745933567318,50,1745933562857,"B",1,17
"546",1313330,46,16,"sentence",1,"low",1,1745933593497,51,1745933589613,"B",1,17
"547",1313330,47,14,"sentence",1,"low",0,1745933599776,52,1745933596774,"B",1,17
"548",1313330,48,54,"sentence",2,"high",0,1745933607168,53,1745933603398,"B",1,17
"549",1313330,49,49,"sentence",2,"high",0,1745933613157,54,1745933608996,"B",1,17
"550",1313330,50,34,"sentence",2,"high",1,1745933618045,55,1745933615000,"B",1,17
"551",1313330,51,55,"sentence",2,"high",1,1745933645838,56,1745933641095,"B",1,17
"552",1313330,52,27,"sentence",1,"low",0,1745933651230,57,1745933648447,"B",1,17
"553",1313330,53,25,"sentence",1,"low",1,1745933657037,58,1745933653511,"B",1,17
"554",1313330,54,10,"sentence",1,"low",0,1745933665119,59,1745933661406,"B",1,17
"555",1313330,55,47,"sentence",2,"high",0,1745933673231,60,1745933669751,"B",1,17
"556",1313330,56,36,"sentence",2,"high",0,1745933729446,61,1745933725647,"B",0,17
"557",1313330,57,28,"sentence",1,"low",0,1745933736605,62,1745933732062,"B",1,17
"558",1313330,58,37,"sentence",2,"high",0,1745933742038,63,1745933739198,"B",1,17
"559",1313330,59,24,"sentence",1,"low",0,1745933749614,64,1745933745703,"B",1,17
"560",1313330,60,52,"sentence",2,"high",1,1745933756728,65,1745933752702,"B",0,17
"561",1319413,1,32,"sentence_DC",2,NA,1,1746537829210,66,1746537827376,"B",1,18
"562",1319413,1,35,"sentence",2,"high",1,1746537141899,6,1746537136801,"B",1,18
"563",1319413,2,24,"sentence_DC",2,NA,1,1746537836003,67,1746537833153,"B",1,18
"564",1319413,2,48,"sentence",2,"high",1,1746537147843,7,1746537144455,"B",1,18
"565",1319413,3,10,"sentence_DC",1,NA,0,1746537838411,68,1746537838301,"B",1,18
"566",1319413,3,14,"sentence",1,"low",0,1746537152307,8,1746537149746,"B",1,18
"567",1319413,4,4,"sentence_DC",1,NA,1,1746537844467,69,1746537843202,"B",1,18
"568",1319413,4,42,"sentence",2,"high",1,1746537157667,9,1746537154194,"B",1,18
"569",1319413,5,46,"sentence",2,"high",0,1746537162844,10,1746537159491,"B",1,18
"570",1319413,5,12,"sentence_DC",1,NA,0,1746537848626,70,1746537847320,"B",1,18
"571",1319413,6,22,"sentence",1,"low",1,1746537211466,11,1746537207356,"B",1,18
"572",1319413,6,8,"sentence_DC",1,NA,0,1746537878771,71,1746537876195,"B",1,18
"573",1319413,7,6,"sentence_DC",1,NA,0,1746537881562,72,1746537880458,"B",1,18
"574",1319413,7,37,"sentence",2,"high",0,1746537216211,12,1746537213992,"B",1,18
"575",1319413,8,19,"sentence",1,"low",1,1746537220939,13,1746537218665,"B",1,18
"576",1319413,8,18,"sentence_DC",1,NA,1,1746537884995,73,1746537884275,"B",1,18
"577",1319413,9,39,"sentence_DC",2,NA,0,1746537888123,74,1746537887082,"B",1,18
"578",1319413,9,54,"sentence",2,"high",0,1746537227115,14,1746537222823,"B",1,18
"579",1319413,10,16,"sentence_DC",1,NA,1,1746537891947,75,1746537890875,"B",1,18
"580",1319413,10,2,"sentence",1,"low",0,1746537234484,15,1746537231483,"B",1,18
"581",1319413,11,38,"sentence_DC",2,NA,1,1746537939691,76,1746537937415,"B",0,18
"582",1319413,11,59,"sentence",2,"high",1,1746537257555,16,1746537253749,"B",1,18
"583",1319413,12,27,"sentence",1,"low",0,1746537261627,17,1746537259325,"B",1,18
"584",1319413,12,31,"sentence_DC",2,NA,1,1746537942684,77,1746537941912,"B",1,18
"585",1319413,13,40,"sentence_DC",2,NA,1,1746537945674,78,1746537944901,"B",1,18
"586",1319413,13,26,"sentence",1,"low",0,1746537267506,18,1746537263488,"B",1,18
"587",1319413,14,2,"sentence_DC",1,NA,1,1746537948419,79,1746537947638,"B",1,18
"588",1319413,14,55,"sentence",2,"high",1,1746537272690,19,1746537269081,"B",1,18
"589",1319413,15,22,"sentence_DC",2,NA,1,1746537952083,80,1746537951108,"B",1,18
"590",1319413,15,52,"sentence",2,"high",0,1746537278485,20,1746537274300,"B",1,18
"591",1319413,16,29,"sentence_DC",2,NA,0,1746537978731,81,1746537973631,"B",1,18
"592",1319413,16,11,"sentence",1,"low",0,1746537300019,21,1746537296651,"B",1,18
"593",1319413,17,44,"sentence",2,"high",1,1746537303587,22,1746537301651,"B",1,18
"594",1319413,17,19,"sentence_DC",1,NA,0,1746537980835,82,1746537980122,"B",1,18
"595",1319413,18,20,"sentence",1,"low",1,1746537308115,23,1746537305327,"B",1,18
"596",1319413,18,5,"sentence_DC",1,NA,1,1746537984035,83,1746537983171,"B",1,18
"597",1319413,19,14,"sentence_DC",1,NA,1,1746537986325,84,1746537985492,"B",1,18
"598",1319413,19,17,"sentence",1,"low",0,1746537313866,24,1746537311068,"B",1,18
"599",1319413,20,21,"sentence",1,"low",0,1746537318610,25,1746537315452,"B",1,18
"600",1319413,20,15,"sentence_DC",1,NA,0,1746537988675,85,1746537987631,"B",1,18
"601",1319413,21,39,"sentence",2,"high",1,1746537342067,26,1746537338637,"B",1,18
"602",1319413,21,11,"sentence_DC",1,NA,0,1746538012002,86,1746538009904,"B",1,18
"603",1319413,22,53,"sentence",2,"high",1,1746537346579,27,1746537343747,"B",1,18
"604",1319413,22,27,"sentence_DC",2,NA,0,1746538013770,87,1746538013625,"B",1,18
"605",1319413,23,30,"sentence_DC",2,NA,1,1746538018443,88,1746538016630,"B",1,18
"606",1319413,23,33,"sentence",2,"high",1,1746537353579,28,1746537350158,"B",1,18
"607",1319413,24,51,"sentence",2,"high",1,1746537359459,29,1746537357006,"B",1,18
"608",1319413,24,13,"sentence_DC",1,NA,0,1746538021411,89,1746538020468,"B",1,18
"609",1319413,25,20,"sentence_DC",1,NA,0,1746538024522,90,1746538023575,"B",1,18
"610",1319413,25,28,"sentence",1,"low",0,1746537364227,30,1746537361557,"B",1,18
"611",1319413,26,36,"sentence_DC",2,NA,1,1746538075715,91,1746538070908,"B",1,18
"612",1319413,26,41,"sentence",2,"high",1,1746537415587,31,1746537410253,"B",1,18
"613",1319413,27,32,"sentence",2,"high",0,1746537419323,32,1746537417695,"B",1,18
"614",1319413,27,26,"sentence_DC",2,NA,1,1746538078363,92,1746538077344,"B",1,18
"615",1319413,28,23,"sentence_DC",2,NA,0,1746538081098,93,1746538080198,"B",0,18
"616",1319413,28,60,"sentence",2,"high",1,1746537424026,33,1746537420968,"B",1,18
"617",1319413,29,5,"sentence",1,"low",0,1746537432707,34,1746537426022,"B",1,18
"618",1319413,29,37,"sentence_DC",2,NA,1,1746538087331,94,1746538083495,"B",1,18
"619",1319413,30,25,"sentence",1,"low",1,1746537439587,35,1746537435719,"B",1,18
"620",1319413,30,34,"sentence_DC",2,NA,1,1746538093883,95,1746538089743,"B",1,18
"621",1319413,31,8,"sentence",1,"low",0,1746537460947,36,1746537457664,"B",1,18
"622",1319413,31,33,"sentence_DC",2,NA,1,1746538113962,96,1746538112239,"B",1,18
"623",1319413,32,16,"sentence",1,"low",1,1746537467307,37,1746537462633,"B",1,18
"624",1319413,32,3,"sentence_DC",1,NA,0,1746538117290,97,1746538116119,"B",1,18
"625",1319413,33,9,"sentence_DC",1,NA,0,1746538121300,98,1746538120542,"B",1,18
"626",1319413,33,7,"sentence",1,"low",1,1746537471955,38,1746537469797,"B",1,18
"627",1319413,34,7,"sentence_DC",1,NA,1,1746538125316,99,1746538123804,"B",1,18
"628",1319413,34,15,"sentence",1,"low",1,1746537476906,39,1746537473925,"B",1,18
